year,date,time,week,roadlast,roadnext,roadteam,roadmore,roadfirst,roadsecond,roadfirsthalf,roadthird,roadforth,roadot,homenext,homenextfly,homelast,homelastfly,hometeam,homemore,homefirst,homesecond,homefirsthalf,homethird,homeforth,homeot,homediff,roadtotal,hometotal,total,firstpoint,secondpoint,totalpoint,firstlinetotal,secondlinetotal,fglinetotal,firstside,secondside,fgside,awaylastfly,awaynextfly,away_win_rank,away_ppg_rank,away_oppppg_rank,home_win_rank,home_ppg_rank,home_oppppg_rank,hometeamlastgame,roadteamlastgame,pace,away_ortg,home_ortg,away_last_home,away_next_home,offset_one,offset_two,firstvalue,secondvalue,totalvalue,first_half_bigger,second_half_bigger,fullgame_bigger
2017,29-Dec,07:30PM,Fri,1,0,Atlanta,EASTERN,22,25,47,22,29,0,2,NO,1,YES,Toronto,EASTERN,30,32,62,26,23,0,15,98,111,209,109,100,209,104.5,111.5,218,-6.5,-1.5,-11,YES,YES,30,20,24,5,4,9,NO,NO,97.1,100.9,114.3,1,0,-6.52,-5.84,102.48,94.16,196.64,HOME,AWAY,HOME
2017,29-Dec,08:00PM,Fri,1,1,Brooklyn,EASTERN,24,35,59,36,16,0,0,YES,2,NO,Miami,EASTERN,20,19,39,21,27,0,-20,111,87,198,98,100,198,98,105,204,-3,-8,-6,NO,NO,21,10,28,15,26,7,NO,NO,98.8,112.4,88.1,6,2,-6.52,-5.84,91.48,94.16,185.64,AWAY,AWAY,AWAY
2017,29-Dec,07:00PM,Fri,1,1,Indiana,EASTERN,27,25,52,25,30,0,1,YES,1,NO,Chicago,CENTRAL,37,27,64,22,33,0,12,107,119,226,116,110,226,104.5,101,205,-1,2.5,-2,YES,YES,9,7,21,28,28,17,NO,NO,97.8,109.4,121.7,1,1,-6.52,-5.84,109.48,104.16,213.64,HOME,HOME,HOME
2017,29-Dec,07:00PM,Fri,1,1,Dallas,CENTRAL,36,41,77,32,19,0,0,NO,1,NO,New Orleans,CENTRAL,21,39,60,41,19,0,-17,128,120,248,137,111,248,108,104,212.5,-3.5,-8.5,-6.5,NO,NO,29,27,11,16,5,29,NO,NO,100.2,127.7,119.7,2,4,-6.52,-5.84,130.48,105.16,235.64,AWAY,HOME,AWAY
2017,29-Dec,07:00PM,Fri,0,2,Milwaukee,CENTRAL,38,20,58,15,24,0,1,NO,1,NO,Oklahoma City,CENTRAL,18,26,44,23,28,0,-14,97,95,192,102,90,192,98,98.5,196.5,-2.5,-3.5,-5,YES,NO,14,16,14,18,24,4,NO,NO,90.1,107.7,105.5,0,4,-6.52,-5.84,95.48,84.16,179.64,AWAY,HOME,AWAY
2017,29-Dec,07:00PM,Fri,2,1,Phoenix,PACIFIC,35,20,55,33,23,0,1,NO,1,NO,Sacramento,PACIFIC,25,21,46,37,18,0,-9,111,101,212,101,111,212,101.5,110,210.5,-1,-4.5,-2.5,YES,YES,25,11,30,26,30,15,NO,NO,88.3,125.7,114.4,2,1,-6.52,-5.84,94.48,105.16,199.64,AWAY,AWAY,AWAY
2017,29-Dec,07:30PM,Fri,1,1,Charlotte,EASTERN,32,21,53,26,32,0,0,NO,1,NO,Golden State,PACIFIC,29,24,53,22,25,0,0,111,100,211,106,105,211,108,104.5,212,-5.5,-8,-10,YES,NO,24,17,19,3,1,16,NO,NO,99.2,111.9,100.9,1,11,-6.52,-5.84,99.48,99.16,198.64,AWAY,AWAY,AWAY
2017,29-Dec,07:30PM,Fri,2,1,LAC,PACIFIC,35,27,62,29,30,0,1,YES,1,NO,LAL,PACIFIC,22,26,48,28,30,0,-14,121,106,227,110,117,227,112,106,218.5,1.5,-3.5,2.5,YES,YES,20,18,18,23,12,26,NO,NO,97.2,124.5,109.1,2,1,-6.52,-5.84,103.48,111.16,214.64,AWAY,AWAY,AWAY
2017,30-Dec,07:00PM,Sat,1,2,San Antonio,CENTRAL,13,23,36,21,22,0,3,YES,1,YES,Detroit,EASTERN,24,15,39,24,30,0,3,79,93,172,75,97,172,93.5,103.5,197.5,2,5.5,5,YES,NO,6,25,2,7,22,8,NO,NO,91.6,86.3,101.6,1,5,-6.52,-5.84,68.48,91.16,159.64,HOME,HOME,HOME
2017,30-Dec,07:00PM,Sat,0,3,Miami,EASTERN,21,29,50,36,31,0,1,YES,1,NO,Orlando,EASTERN,32,34,66,26,19,0,16,117,111,228,116,112,228,104.5,101.5,205.5,0,5,1,YES,YES,15,26,7,22,13,27,NO,NO,89.9,130.1,123.4,0,3,-6.52,-5.84,109.48,106.16,215.64,HOME,AWAY,AWAY
2017,30-Dec,06:00PM,Sat,1,2,New York,EASTERN,28,28,56,23,26,0,3,YES,0,NO,New Orleans,CENTRAL,21,24,45,33,25,0,-11,105,103,208,101,107,208,111,106.5,216.5,-3,-6.5,-5.5,NO,YES,11,15,12,16,5,29,NO,NO,99.6,105.4,103.4,4,2,-6.52,-5.84,94.48,101.16,195.64,AWAY,HOME,AWAY
2017,30-Dec,07:30PM,Sat,1,1,Portland,PACIFIC,23,29,52,17,20,0,2,YES,0,YES,Atlanta,EASTERN,24,22,46,26,32,0,-6,89,104,193,98,95,193,97.5,105,203.5,0,-1,2,YES,NO,10,23,5,30,20,24,NO,NO,93,95.7,111.8,1,5,-6.52,-5.84,91.48,89.16,180.64,AWAY,HOME,HOME
2017,30-Dec,06:00PM,Sat,2,2,Cleveland,EASTERN,32,21,53,16,32,0,3,NO,2,YES,Utah,MOUNTAIN,22,26,48,28,28,0,-5,101,104,205,101,104,205,104.5,103.5,207.5,1,0,2.5,NO,YES,4,3,22,19,21,3,NO,NO,96.3,104.9,108,8,2,-6.52,-5.84,94.48,98.16,192.64,AWAY,HOME,HOME
2017,30-Dec,05:30PM,Sat,2,0,Memphis,CENTRAL,38,29,67,31,30,0,3,YES,0,NO,Golden State,PACIFIC,40,38,78,38,25,0,11,128,141,269,145,124,269,104.5,101,206,-8,-4.5,-14,NO,NO,27,29,6,3,1,16,NO,NO,96.2,133.1,146.6,6,5,-6.52,-5.84,138.48,118.16,256.64,HOME,AWAY,AWAY
2017,30-Dec,07:00PM,Sat,1,0,Philadelphia,EASTERN,31,27,58,25,24,0,3,NO,2,YES,Denver,MOUNTAIN,29,32,61,19,22,0,3,107,102,209,119,90,209,102,109.5,213.5,-4,-3.5,-7,NO,NO,17,6,25,12,8,23,YES,NO,101.5,105.4,100.5,8,3,-6.52,-5.84,112.48,84.16,196.64,AWAY,AWAY,AWAY
2017,31-Dec,03:30PM,Sun,1,0,Chicago,CENTRAL,38,25,63,26,21,0,2,NO,1,NO,Washington,EASTERN,30,29,59,24,31,0,-4,110,114,224,122,102,224,108,104,211,-4.5,-7,-8,YES,YES,28,28,17,13,14,10,NO,NO,98.3,111.9,115.9,1,0,-6.52,-5.84,115.48,96.16,211.64,AWAY,HOME,AWAY
2017,31-Dec,05:00PM,Sun,2,0,Minnesota,CENTRAL,23,26,49,38,20,0,2,YES,1,YES,Indiana,EASTERN,13,25,38,20,32,0,-11,107,90,197,87,110,197,107,100,208,1.5,-2.5,3,NO,YES,8,9,20,9,7,21,NO,NO,90.1,118.8,99.9,3,0,-6.52,-5.84,80.48,104.16,184.64,AWAY,AWAY,AWAY
2017,31-Dec,05:30PM,Sun,1,0,Brooklyn,EASTERN,28,31,59,17,29,0,2,NO,2,NO,Boston,EASTERN,38,23,61,21,26,0,2,105,108,213,120,93,213,99,109.5,209.5,-6,-5.5,-9.5,NO,YES,21,10,28,1,19,1,NO,NO,98.5,106.6,109.6,8,0,-6.52,-5.84,113.48,87.16,200.64,AWAY,AWAY,AWAY
2017,31-Dec,06:00PM,Sun,1,0,LAL,PACIFIC,37,35,72,29,21,20,2,YES,1,YES,Houston,CENTRAL,44,21,65,25,32,26,-7,142,148,290,137,107,244,116,112,225.5,-8.5,-12.5,-15,YES,NO,23,12,26,2,2,13,NO,NO,95.2,123.5,128.7,1,2,-6.52,-5.84,130.48,101.16,231.64,AWAY,AWAY,AWAY
2017,31-Dec,06:00PM,Sun,1,2,Dallas,CENTRAL,35,22,57,27,32,0,2,YES,1,NO,Oklahoma City,CENTRAL,32,31,63,22,28,0,6,116,113,229,120,109,229,105,99.5,204,-4.5,-3,-8,NO,YES,29,27,11,18,24,4,NO,NO,94.1,123.3,120.1,4,2,-6.52,-5.84,113.48,103.16,216.64,HOME,AWAY,AWAY
2017,31-Dec,04:00PM,Sun,1,1,Charlotte,EASTERN,22,30,52,14,32,0,1,NO,1,YES,LAC,PACIFIC,29,13,42,33,31,0,-10,98,106,204,94,110,204,107.5,104.5,211,-1,-4,-1.5,NO,NO,24,17,19,20,18,18,NO,NO,97.9,100.2,108.3,3,9,-6.52,-5.84,87.48,104.16,191.64,AWAY,HOME,HOME
2017,31-Dec,04:00PM,Sun,0,1,Memphis,CENTRAL,36,28,64,26,24,0,1,NO,1,NO,Sacramento,PACIFIC,22,24,46,17,33,0,-18,114,96,210,110,100,210,98,94.5,192,-1,-5.5,-2,NO,NO,27,29,6,26,30,15,NO,NO,97.4,117.1,98.6,7,4,-6.52,-5.84,103.48,94.16,197.64,AWAY,AWAY,AWAY
2017,31-Dec,05:00PM,Sun,0,2,Philadelphia,EASTERN,38,25,63,29,31,0,1,NO,1,YES,Phoenix,PACIFIC,32,17,49,40,21,0,-14,123,110,233,112,121,233,107,113,221.5,1,-2.5,3.5,NO,YES,17,6,25,25,11,30,NO,NO,101.4,121.3,108.4,9,2,-6.52,-5.84,105.48,115.16,220.64,AWAY,AWAY,AWAY
2018,1-Jan,07:30PM,Mon,1,1,Orlando,EASTERN,27,21,48,22,25,0,1,NO,0,YES,Brooklyn,EASTERN,22,25,47,24,27,0,-1,95,98,193,95,98,193,111,108,219,0,1,-1,YES,YES,22,13,27,21,10,28,NO,NO,95.2,99.8,102.9,1,1,-6.52,-5.84,88.48,92.16,180.64,AWAY,HOME,HOME
2018,1-Jan,07:30PM,Mon,2,1,Milwaukee,CENTRAL,30,26,56,28,30,13,1,YES,2,NO,Toronto,EASTERN,35,25,60,28,26,17,4,127,131,258,116,112,228,110,104,213.5,-3,-2.5,-6,NO,YES,14,16,14,5,4,9,NO,NO,97.3,118.2,121.9,3,1,-6.52,-5.84,109.48,106.16,215.64,HOME,AWAY,AWAY
2018,1-Jan,07:00PM,Mon,1,0,Portland,PACIFIC,31,21,52,31,29,12,1,NO,0,YES,Chicago,CENTRAL,23,30,53,34,25,8,1,124,120,244,105,119,224,97,103.5,201.5,-1.5,-1.5,-3,NO,NO,10,23,5,28,28,17,NO,NO,97.9,114.7,111,3,3,-6.52,-5.84,98.48,113.16,211.64,AWAY,AWAY,AWAY
2018,1-Jan,07:00PM,Mon,0,1,LAL,PACIFIC,18,30,48,28,20,0,1,YES,0,YES,Minnesota,CENTRAL,30,30,60,31,23,0,12,96,114,210,108,102,210,110,103,214,-6,-2,-10,NO,YES,23,12,26,8,9,20,NO,YES,101.7,94.4,112.1,2,1,-6.52,-5.84,101.48,96.16,197.64,HOME,HOME,HOME
2018,2-Jan,07:00PM,Tue,0,2,Portland,PACIFIC,28,28,56,31,23,0,0,YES,2,YES,Cleveland,EASTERN,28,25,53,38,36,0,-3,110,127,237,109,128,237,104.5,112,215.5,-5,-8,-8.5,NO,YES,10,23,5,4,3,22,NO,YES,98.3,111.9,129.2,4,2,-6.52,-5.84,102.48,122.16,224.64,AWAY,HOME,HOME
2018,2-Jan,07:30PM,Tue,2,0,San Antonio,CENTRAL,25,27,52,29,19,0,0,YES,2,YES,New York,EASTERN,29,20,49,18,24,0,-3,100,91,191,101,90,191,95,103.5,200.5,2,3,5,NO,NO,6,25,2,11,15,12,NO,NO,91.6,109.2,99.3,4,2,-6.52,-5.84,94.48,84.16,178.64,AWAY,AWAY,AWAY
2018,2-Jan,06:00PM,Tue,2,2,Atlanta,EASTERN,27,21,48,32,23,0,0,YES,1,NO,Phoenix,PACIFIC,19,30,49,24,31,0,1,103,104,207,97,110,207,104,113.5,217,-0.5,0,-1,YES,NO,30,20,24,25,11,30,NO,NO,95.6,107.8,108.8,2,9,-6.52,-5.84,90.48,104.16,194.64,HOME,0,0
2018,2-Jan,07:00PM,Tue,1,2,Charlotte,EASTERN,32,40,72,28,31,0,3,NO,1,NO,Sacramento,PACIFIC,25,27,52,29,30,0,-20,131,111,242,124,118,242,103,100.5,204.5,2,-4,4,NO,NO,24,17,19,26,30,15,NO,NO,92.6,141.5,119.9,5,7,-6.52,-5.84,117.48,112.16,229.64,AWAY,AWAY,AWAY
2018,2-Jan,07:30PM,Tue,1,2,Memphis,CENTRAL,31,31,62,22,21,0,1,NO,1,NO,LAC,PACIFIC,34,33,67,19,27,0,5,105,113,218,129,89,218,104.5,102,205,-3.5,-2.5,-6,NO,YES,27,29,6,20,18,18,NO,NO,96.7,108.6,116.9,9,2,-6.52,-5.84,122.48,83.16,205.64,HOME,HOME,HOME
2018,3-Jan,07:00PM,Wed,2,0,Houston,CENTRAL,25,30,55,34,27,0,2,NO,1,YES,Orlando,EASTERN,12,29,41,25,32,0,-14,116,98,214,96,118,214,111,105.5,217,3.5,-1,7.5,YES,YES,2,2,13,22,13,27,NO,YES,102.7,113,95.4,2,0,-6.52,-5.84,89.48,112.16,201.64,AWAY,AWAY,AWAY
2018,3-Jan,07:00PM,Wed,0,1,San Antonio,CENTRAL,22,27,49,35,22,0,1,NO,2,YES,Philadelphia,EASTERN,27,33,60,28,24,0,11,106,112,218,109,109,218,98.5,108,207,-2,1.5,-4,NO,YES,6,25,2,17,6,25,NO,NO,96.7,109.6,115.8,5,1,-6.52,-5.84,102.48,103.16,205.64,HOME,AWAY,HOME
2018,3-Jan,07:00PM,Wed,0,1,New York,EASTERN,32,31,63,14,26,0,1,YES,2,NO,Washington,EASTERN,33,31,64,26,31,0,1,103,121,224,127,97,224,109,105.5,213,-5,-6,-9,YES,NO,11,15,12,13,14,10,NO,NO,97.8,105.3,123.7,0,6,-6.52,-5.84,120.48,91.16,211.64,AWAY,HOME,HOME
2018,3-Jan,07:30PM,Wed,1,1,Minnesota,CENTRAL,22,21,43,30,24,0,2,NO,1,NO,Brooklyn,EASTERN,24,24,48,23,27,0,5,97,98,195,91,104,195,107.5,103.5,211,3,7,6,YES,NO,8,9,20,21,10,28,NO,NO,91.1,106.5,107.6,1,2,-6.52,-5.84,84.48,98.16,182.64,HOME,HOME,HOME
2018,3-Jan,07:30PM,Wed,3,1,Detroit,EASTERN,29,23,52,29,23,0,1,NO,3,YES,Miami,EASTERN,24,32,56,25,30,0,4,104,111,215,108,107,215,100.5,98,199,-2.5,-2.5,-4.5,YES,NO,7,22,8,15,26,7,NO,NO,93.7,111,118.5,3,2,-6.52,-5.84,101.48,101.16,202.64,HOME,HOME,HOME
2018,3-Jan,08:00PM,Wed,0,2,Cleveland,EASTERN,21,26,47,21,20,0,1,NO,2,NO,Boston,EASTERN,32,23,55,26,21,0,8,88,102,190,102,88,190,108,103.5,212.5,-1,2.5,-3,YES,NO,4,3,22,1,19,1,NO,NO,100.3,87.7,101.7,0,11,-6.52,-5.84,95.48,82.16,177.64,HOME,HOME,HOME
2018,3-Jan,07:00PM,Wed,1,1,Toronto,EASTERN,21,35,56,34,34,0,1,YES,1,NO,Chicago,CENTRAL,31,28,59,31,25,0,3,124,115,239,115,124,239,111,106.5,217,2,5,4.5,YES,NO,5,4,9,28,28,17,YES,YES,103.1,120.3,111.6,1,5,-6.52,-5.84,108.48,118.16,226.64,HOME,AWAY,AWAY
2018,3-Jan,07:00PM,Wed,2,2,Indiana,EASTERN,26,26,52,24,25,0,1,NO,1,YES,Milwaukee,CENTRAL,34,28,62,31,29,0,10,101,122,223,114,109,223,106.5,101.5,208.5,-4,-1,-7.5,YES,YES,9,7,21,14,16,14,YES,NO,95.2,106.1,128.1,2,2,-6.52,-5.84,107.48,103.16,210.64,HOME,HOME,HOME
2018,3-Jan,07:30PM,Wed,3,0,Golden State,PACIFIC,35,32,67,24,34,0,1,NO,2,YES,Dallas,CENTRAL,26,35,61,28,33,0,-6,125,122,247,128,119,247,113,107.5,220.5,4.5,4,9,YES,NO,3,1,16,29,27,11,NO,NO,103.8,120.4,117.5,3,4,-6.52,-5.84,121.48,113.16,234.64,AWAY,HOME,HOME
2018,3-Jan,07:00PM,Wed,0,1,Phoenix,PACIFIC,26,41,67,18,26,0,1,NO,3,NO,Denver,MOUNTAIN,34,27,61,37,36,0,-6,111,134,245,128,117,245,105,114,218.5,-7.5,-10,-12,YES,NO,25,11,30,12,8,23,NO,NO,101.1,109.8,132.6,0,3,-6.52,-5.84,121.48,111.16,232.64,AWAY,HOME,HOME
2018,3-Jan,07:00PM,Wed,3,2,New Orleans,CENTRAL,27,31,58,23,27,0,1,YES,3,NO,Utah,MOUNTAIN,28,27,55,17,26,0,-3,108,98,206,113,93,206,106.5,105,211.5,0,-1,1,YES,NO,16,5,29,19,21,3,NO,NO,98,110.1,100,3,4,-6.52,-5.84,106.48,87.16,193.64,AWAY,AWAY,AWAY
2018,3-Jan,07:30PM,Wed,2,0,Oklahoma City,CENTRAL,26,37,63,33,37,0,1,NO,1,YES,LAL,PACIFIC,26,18,44,26,26,0,-19,133,96,229,107,122,229,108.5,105,214.5,2.5,-3.5,5.5,YES,NO,18,24,4,23,12,26,NO,NO,97.7,136.1,98.2,2,5,-6.52,-5.84,100.48,116.16,216.64,AWAY,AWAY,AWAY
2018,4-Jan,07:00PM,Thu,0,1,Golden State,PACIFIC,33,29,62,31,31,0,1,YES,0,YES,Houston,CENTRAL,37,26,63,27,24,0,1,124,114,238,125,113,238,118,113,231,1.5,4,4,NO,NO,3,1,16,2,2,13,NO,NO,100.8,123.1,113.1,4,3,-6.52,-5.84,118.48,107.16,225.64,HOME,AWAY,AWAY
2018,4-Jan,07:30PM,Thu,0,2,Oklahoma City,CENTRAL,30,34,64,30,33,0,1,NO,1,NO,LAC,PACIFIC,33,31,64,33,20,0,0,127,117,244,128,116,244,109,104.5,212.5,0,-1,-1,NO,NO,18,24,4,20,18,18,NO,NO,101.3,125.4,115.5,3,4,-6.52,-5.84,121.48,110.16,231.64,0,AWAY,AWAY
2018,5-Jan,07:00PM,Fri,1,0,Detroit,EASTERN,15,17,32,29,17,0,5,NO,1,NO,Philadelphia,EASTERN,32,30,62,35,17,0,30,78,114,192,94,98,192,106.5,103,210,-3,5,-5.5,NO,YES,7,22,8,17,6,25,NO,NO,91.8,84.9,124.2,5,0,-6.52,-5.84,87.48,92.16,179.64,HOME,HOME,HOME
2018,5-Jan,07:00PM,Fri,1,0,Minnesota,CENTRAL,19,19,38,24,22,0,0,YES,1,NO,Boston,EASTERN,19,22,41,25,25,0,3,84,91,175,79,96,175,106,104,209.5,-1.5,0,-3,NO,YES,8,9,20,1,19,1,NO,NO,89.4,94,101.8,3,0,-6.52,-5.84,72.48,90.16,162.64,HOME,HOME,HOME
2018,5-Jan,08:00PM,Fri,1,1,New York,EASTERN,25,20,45,26,26,6,1,NO,1,NO,Miami,EASTERN,26,25,51,24,22,10,6,103,107,210,96,98,194,104,98.5,202.5,-3.5,-2,-6.5,NO,NO,11,15,12,15,26,7,NO,NO,88.4,105.5,109.6,2,4,-6.52,-5.84,89.48,92.16,181.64,HOME,AWAY,AWAY
2018,5-Jan,07:00PM,Fri,1,2,Toronto,EASTERN,33,28,61,43,25,0,0,YES,1,NO,Milwaukee,CENTRAL,24,35,59,19,32,0,-2,129,110,239,120,119,239,109.5,108,217,0,0,-1,NO,NO,5,4,9,14,16,14,NO,NO,94.3,136.9,116.7,3,3,-6.52,-5.84,113.48,113.16,226.64,AWAY,AWAY,AWAY
2018,5-Jan,07:30PM,Fri,1,0,Chicago,CENTRAL,34,23,57,23,47,0,1,NO,1,NO,Dallas,CENTRAL,28,25,53,35,36,0,-4,127,124,251,110,141,251,108.5,103.5,211.5,-2,-3,-4,YES,NO,28,28,17,29,27,11,NO,NO,102,124.5,121.6,1,2,-6.52,-5.84,103.48,135.16,238.64,AWAY,AWAY,AWAY
2018,5-Jan,07:30PM,Fri,1,1,Phoenix,PACIFIC,26,16,42,30,17,0,1,YES,1,YES,San Antonio,CENTRAL,26,23,49,31,23,0,7,89,103,192,91,101,192,101,106.5,210,-6.5,-4,-11.5,NO,YES,25,11,30,6,25,2,NO,NO,102.3,87,100.7,2,1,-6.52,-5.84,84.48,95.16,179.64,HOME,HOME,HOME
2018,5-Jan,07:00PM,Fri,1,1,Utah,MOUNTAIN,26,23,49,16,26,0,0,YES,1,NO,Denver,MOUNTAIN,23,23,46,38,15,0,-3,91,99,190,95,95,190,100,108.5,208.5,-3.5,-5.5,-7,YES,NO,19,21,3,12,8,23,NO,NO,96,94.8,103.1,1,9,-6.52,-5.84,88.48,89.16,177.64,AWAY,HOME,HOME
2018,5-Jan,08:30PM,Fri,1,0,Washington,EASTERN,33,25,58,29,15,0,4,NO,2,YES,Memphis,CENTRAL,24,26,50,22,28,0,-8,102,100,202,108,94,202,105,99.5,204.5,1,-0.5,4.5,YES,YES,13,14,10,27,29,6,NO,NO,98.1,103.9,101.9,1,0,-6.52,-5.84,101.48,88.16,189.64,AWAY,HOME,HOME
2018,5-Jan,07:00PM,Fri,2,1,Atlanta,EASTERN,22,24,46,22,21,0,1,NO,2,YES,Portland,PACIFIC,30,22,52,30,28,0,6,89,110,199,98,101,199,100.5,106.5,207.5,-4,-3,-8,NO,NO,30,20,24,10,23,5,NO,NO,94.9,93.7,115.9,5,6,-6.52,-5.84,91.48,95.16,186.64,HOME,HOME,HOME
2018,5-Jan,07:30PM,Fri,2,4,Charlotte,EASTERN,28,35,63,30,15,0,1,NO,1,NO,LAL,PACIFIC,24,24,48,28,18,0,-15,108,94,202,111,91,202,110,107.5,217,0.5,-4,2,NO,YES,24,17,19,23,12,26,NO,NO,100.4,107.5,93.6,8,4,-6.52,-5.84,104.48,85.16,189.64,AWAY,AWAY,AWAY
2018,6-Jan,12:30PM,Sat,1,1,Golden State,PACIFIC,31,33,64,39,18,0,1,NO,1,NO,LAC,PACIFIC,28,27,55,21,29,0,-9,121,105,226,119,107,226,115,108.5,225.5,4,3.5,8,NO,YES,3,1,16,20,18,18,NO,NO,108.9,111.1,96.4,6,1,-6.52,-5.84,112.48,101.16,213.64,AWAY,AWAY,AWAY
2018,6-Jan,06:00PM,Sat,0,4,Boston,EASTERN,16,23,39,25,23,0,1,NO,2,NO,Brooklyn,EASTERN,22,19,41,20,24,0,2,87,85,172,80,92,172,98.5,108,207.5,1,3,2.5,YES,NO,1,19,1,21,10,28,NO,NO,95.9,90.7,88.7,0,9,-6.52,-5.84,73.48,86.16,159.64,HOME,AWAY,HOME
2018,6-Jan,07:00PM,Sat,1,1,Houston,CENTRAL,37,21,58,19,24,0,1,YES,0,YES,Detroit,EASTERN,31,26,57,31,20,0,-1,101,108,209,115,94,209,109,105,213.5,-3,4,6.5,YES,NO,2,2,13,7,22,8,NO,NO,91.3,110.6,118.3,1,3,-6.52,-5.84,108.48,88.16,196.64,AWAY,HOME,HOME
2018,6-Jan,07:00PM,Sat,0,1,Chicago,CENTRAL,26,11,37,30,19,0,1,NO,2,YES,Indiana,EASTERN,31,33,64,37,24,0,27,86,125,211,101,110,211,109,101.5,211.5,-3,3,-6,NO,YES,28,28,17,9,7,21,NO,NO,93.9,91.6,133.1,2,1,-6.52,-5.84,94.48,104.16,198.64,HOME,HOME,HOME
2018,6-Jan,07:00PM,Sat,2,1,Cleveland,EASTERN,31,36,67,40,24,0,2,YES,2,NO,Orlando,EASTERN,30,34,64,23,40,0,-3,131,127,258,131,127,258,115,107.5,221.5,4.5,5,8.5,NO,NO,4,3,22,22,13,27,NO,NO,108.8,120.4,116.7,3,8,-6.52,-5.84,124.48,121.16,245.64,HOME,HOME,HOME
2018,6-Jan,08:00PM,Sat,0,1,Milwaukee,CENTRAL,24,29,53,29,28,0,3,NO,0,YES,Washington,EASTERN,32,21,53,32,18,0,0,110,103,213,106,107,213,109,103.5,213,-1.5,-2,-3.5,YES,NO,14,16,14,13,14,10,NO,NO,97.6,112.7,105.6,0,3,-6.52,-5.84,99.48,101.16,200.64,AWAY,AWAY,AWAY
2018,6-Jan,08:00PM,Sat,2,1,New Orleans,CENTRAL,24,24,48,23,27,0,1,NO,0,YES,Minnesota,CENTRAL,36,33,69,29,18,0,21,98,116,214,117,97,214,111.5,106,218,-0.5,5,-1.5,NO,YES,16,5,29,8,9,20,NO,NO,94.4,103.8,122.9,6,1,-6.52,-5.84,110.48,91.16,201.64,HOME,HOME,HOME
2018,6-Jan,07:00PM,Sat,0,1,Denver,MOUNTAIN,27,14,41,30,27,0,1,NO,3,NO,Sacramento,PACIFIC,29,17,46,33,27,0,5,98,106,204,87,117,204,105.5,101.5,205.5,4,8,8.5,YES,NO,12,8,23,26,30,15,NO,NO,99.1,98.9,107,0,3,-6.52,-5.84,80.48,111.16,191.64,HOME,HOME,HOME
2018,7-Jan,03:30PM,Sun,1,2,Utah,MOUNTAIN,22,25,47,28,27,0,1,YES,1,NO,Miami,EASTERN,27,22,49,25,29,0,2,102,103,205,96,109,205,94,101,195,-1.5,-1.5,-3.5,NO,NO,19,21,3,15,26,7,YES,NO,90.6,112.6,113.7,3,7,-6.52,-5.84,89.48,103.16,192.64,HOME,AWAY,AWAY
2018,7-Jan,06:00PM,Sun,1,2,New York,EASTERN,33,23,56,19,25,0,1,NO,1,NO,Dallas,CENTRAL,25,27,52,19,25,0,-4,100,96,196,108,88,196,104,100,203,-3,-6,-5,NO,YES,11,15,12,29,27,11,NO,YES,96.8,103.3,99.1,4,2,-6.52,-5.84,101.48,82.16,183.64,AWAY,AWAY,AWAY
2018,7-Jan,05:00PM,Sun,2,1,Oklahoma City,CENTRAL,23,30,53,29,18,0,4,NO,1,YES,Phoenix,PACIFIC,28,34,62,28,24,0,9,100,114,214,115,99,214,114,109,221.5,4.5,10,8.5,NO,YES,18,24,4,25,11,30,NO,NO,92.9,107.6,122.7,6,1,-6.52,-5.84,108.48,93.16,201.64,HOME,HOME,HOME
2018,7-Jan,06:00PM,Sun,1,0,San Antonio,CENTRAL,27,26,53,27,30,0,1,YES,1,NO,Portland,PACIFIC,27,21,48,32,31,0,-5,110,111,221,101,120,221,93,101.5,194.5,-0.5,-1.5,-1,YES,NO,6,25,2,10,23,5,NO,NO,94.4,116.5,117.6,1,5,-6.52,-5.84,94.48,114.16,208.64,AWAY,HOME,0
2018,7-Jan,06:30PM,Sun,1,0,Atlanta,EASTERN,27,21,48,32,33,0,1,NO,1,NO,LAL,PACIFIC,29,37,66,30,36,0,18,113,132,245,114,131,245,98,100,196.5,-4.5,-3.5,-8.5,NO,NO,30,20,24,23,12,26,NO,NO,107.1,105.6,123.3,7,4,-6.52,-5.84,107.48,125.16,232.64,HOME,AWAY,HOME
2018,8-Jan,07:00PM,Mon,1,1,Milwaukee,CENTRAL,16,22,38,27,31,0,1,NO,1,NO,Indiana,EASTERN,37,27,64,24,21,0,26,96,109,205,102,103,205,111.5,103.5,215.5,-0.5,6,-1.5,NO,YES,14,16,14,9,7,21,NO,NO,95.5,100.6,114.2,2,1,-6.52,-5.84,95.48,97.16,192.64,HOME,AWAY,HOME
2018,8-Jan,07:30PM,Mon,2,0,Toronto,EASTERN,26,19,45,33,29,7,1,NO,1,NO,Brooklyn,EASTERN,19,25,44,27,36,6,-1,114,113,227,89,125,214,112.5,106.5,217.5,3.5,5,7.5,NO,YES,5,4,9,21,10,28,NO,NO,104,99.3,98.5,6,0,-6.52,-5.84,82.48,119.16,201.64,HOME,HOME,HOME
